,Country,Year,avg_temp,median_temp,max_temp
1922,NICARAGUA,2020,26.458407079646022,26.35,28.950000000000003
1923,NIGERIA,1995,27.700833333333346,27.975,34.9
1924,NIGERIA,1996,27.887673130193928,27.799999999999997,34.75
1925,NIGERIA,1997,27.927906976744172,28.15,35.0
1926,NIGERIA,1998,27.671513353115746,27.15,36.4
1927,NIGERIA,1999,26.61033950617284,26.325,34.6
1928,NIGERIA,2000,27.230942184154188,27.0,35.9
1929,NIGERIA,2001,26.575480769230772,26.15,34.9
1930,NIGERIA,2002,26.824861878453046,26.450000000000003,35.5
1931,NIGERIA,2003,27.173236514522834,26.85,35.0
1932,NIGERIA,2004,27.087454545454552,26.700000000000003,34.05
1933,NIGERIA,2005,27.400948275862046,27.25,34.7
1934,NIGERIA,2006,27.287460063897772,26.925,34.35
1935,NIGERIA,2007,26.97290996784568,26.65,34.8
1936,NIGERIA,2008,26.39139693356048,25.85,35.35
1937,NIGERIA,2009,26.779861111111106,26.25,34.45
1938,NIGERIA,2010,26.962863070539406,26.35,36.0
1939,NIGERIA,2011,26.643621399176947,26.15,35.5
1940,NIGERIA,2012,26.4861997226075,25.9,34.5
1941,NIGERIA,2013,26.698211731044328,26.049999999999997,34.55
1942,NIGERIA,2014,26.879173166926687,26.299999999999997,35.0
1943,NIGERIA,2015,26.846978851963776,26.5,35.4
1944,NIGERIA,2016,27.12085635359114,26.85,35.35
1945,NIGERIA,2017,26.895274390243895,26.450000000000003,34.9
1946,NIGERIA,2018,27.033356741573012,26.700000000000003,34.45
1947,NIGERIA,2019,27.046713286713302,26.549999999999997,35.9
1948,NIGERIA,2020,27.872014925373136,27.35,35.35
1949,NORTH KOREA,1995,10.56438356164384,11.899999999999999,25.65
1950,NORTH KOREA,1996,10.386612021857916,10.674999999999999,26.6
1951,NORTH KOREA,1997,10.784657534246579,11.45,28.1
1952,NORTH KOREA,1998,11.878991596638654,14.600000000000001,26.0
1953,NORTH KOREA,1999,11.272314049586774,12.3,26.799999999999997
1954,NORTH KOREA,2000,10.554847645429364,10.850000000000001,28.9
1955,NORTH KOREA,2001,10.525205479452053,12.75,26.200000000000003
1956,NORTH KOREA,2002,10.609999999999994,11.65,27.799999999999997
1957,NORTH KOREA,2003,11.000414364640891,12.174999999999999,25.1
1958,NORTH KOREA,2004,11.326404494382032,12.75,26.200000000000003
1959,NORTH KOREA,2005,9.989939024390239,11.5,26.75
1960,NORTH KOREA,2006,10.916873065015478,12.600000000000001,26.5
1961,NORTH KOREA,2007,12.938039867109639,14.649999999999999,25.549999999999997
1962,NORTH KOREA,2008,11.179807692307689,12.675,27.450000000000003
1963,NORTH KOREA,2009,11.02760563380281,12.95,26.6
1964,NORTH KOREA,2010,10.558516483516485,10.925,27.25
1965,NORTH KOREA,2011,10.61191135734072,12.100000000000001,26.799999999999997
1966,NORTH KOREA,2012,10.342213114754097,12.5,27.1
1967,NORTH KOREA,2013,10.747671232876707,11.7,27.1
1968,NORTH KOREA,2014,11.608815426997257,13.5,28.299999999999997
1969,NORTH KOREA,2015,11.553983516483518,12.950000000000001,27.049999999999997
1970,NORTH KOREA,2016,11.513711911357335,12.850000000000001,26.950000000000003
1971,NORTH KOREA,2017,11.127260273972595,13.0,27.0
1972,NORTH KOREA,2018,11.059052924791084,12.5,29.700000000000003
1973,NORTH KOREA,2019,11.64805013927576,12.25,28.25
1974,NORTH KOREA,2020,5.419172932330828,4.949999999999999,19.75
1975,NORWAY,200,,,
1976,NORWAY,1995,4.981643835616438,4.800000000000001,20.950000000000003
1977,NORWAY,1996,4.12349726775956,5.325000000000001,19.049999999999997
1978,NORWAY,1997,6.269178082191786,5.25,20.85
1979,NORWAY,1998,5.645983379501386,5.5,17.15
1980,NORWAY,1999,5.984203296703293,6.174999999999999,19.4
1981,NORWAY,2000,6.817076502732238,7.475,18.049999999999997
1982,NORWAY,2001,5.217808219178082,5.300000000000001,20.15
1983,NORWAY,2002,5.626592797783935,4.949999999999999,20.950000000000003
1984,NORWAY,2003,5.901506849315067,4.699999999999999,21.25
1985,NORWAY,2004,6.0599726775956295,6.550000000000001,21.950000000000003
1986,NORWAY,2005,6.439999999999997,6.899999999999999,22.299999999999997
1987,NORWAY,2006,6.586986301369866,6.550000000000001,20.799999999999997
1988,NORWAY,2007,6.257575757575755,6.5,21.5
1989,NORWAY,2008,6.816221910112362,6.074999999999999,21.85
1990,NORWAY,2009,5.607417582417585,5.550000000000001,22.6
1991,NORWAY,2010,3.5500000000000043,5.0,18.549999999999997
1992,NORWAY,2011,6.236575342465755,7.550000000000001,19.549999999999997
1993,NORWAY,2012,5.415300546448085,5.799999999999999,20.15
1994,NORWAY,2013,5.587945205479451,5.300000000000001,20.049999999999997
1995,NORWAY,2014,7.121840659340663,6.475,22.85
1996,NORWAY,2015,6.557417582417585,6.5,19.700000000000003
1997,NORWAY,2016,6.250690607734815,5.300000000000001,19.9
1998,NORWAY,2017,5.937260273972604,5.550000000000001,17.700000000000003
1999,NORWAY,2018,6.449861878453039,6.350000000000001,23.549999999999997
2000,NORWAY,2019,6.064763231197767,5.0,22.549999999999997
2001,NORWAY,2020,3.5227611940298513,3.6000000000000014,12.100000000000001
2002,OMAN,1995,30.374999999999996,31.424999999999997,32.25
2003,OMAN,1996,,,
2004,OMAN,1997,,,
2005,OMAN,1998,,,
2006,OMAN,1999,,,
2007,OMAN,2000,,,
2008,OMAN,2001,26.668624641833787,26.4,36.7
2009,OMAN,2002,26.79727793696276,26.950000000000003,37.95
2010,OMAN,2003,26.382499999999975,26.625,37.4
2011,OMAN,2004,26.848433048433048,27.0,36.6
2012,OMAN,2005,26.59639889196678,26.9,36.05
2013,OMAN,2006,26.544776119402968,27.200000000000003,35.1
2014,OMAN,2007,25.260999999999996,25.025,34.45
2015,OMAN,2008,26.33785310734464,26.675,37.05
2016,OMAN,2009,27.325598802395188,27.85,36.9
2017,OMAN,2010,27.267814371257465,28.0,36.5
2018,OMAN,2011,26.62411003236246,26.75,37.3
2019,OMAN,2012,24.89232804232803,23.75,34.95
2020,OMAN,2013,26.06381215469613,26.450000000000003,35.0
2021,OMAN,2014,26.270847457627113,27.25,36.0
2022,OMAN,2015,27.24538690476191,27.975,36.55
2023,OMAN,2016,26.481172839506172,26.625,36.25
2024,OMAN,2017,25.633469387755092,24.9,36.6
2025,OMAN,2018,26.78649425287358,27.15,36.7
2026,OMAN,2019,24.913333333333348,23.049999999999997,33.4
2027,PAKISTAN,1995,22.396232876712332,24.4,35.5
2028,PAKISTAN,1996,22.28134430727021,24.4,32.8
2029,PAKISTAN,1997,22.06712898751735,23.65,33.0
2030,PAKISTAN,1998,23.040153631284948,25.200000000000003,33.5
2031,PAKISTAN,1999,23.464817518248182,26.1,34.2
2032,PAKISTAN,2000,24.60586776859505,26.450000000000003,34.15
2033,PAKISTAN,2001,23.252472527472545,25.225,33.0
2034,PAKISTAN,2002,23.27196327683618,25.025,35.15
2035,PAKISTAN,2003,22.841301369863,25.0,33.65
2036,PAKISTAN,2004,23.136338797814226,25.175,32.6
2037,PAKISTAN,2005,22.54486301369863,24.975,34.6
2038,PAKISTAN,2006,23.258173076923082,25.15,32.85
2039,PAKISTAN,2007,23.10439560439561,25.425,33.7
2040,PAKISTAN,2008,22.766186556927288,25.299999999999997,32.45
2041,PAKISTAN,2009,23.268939393939398,25.375,34.2
2042,PAKISTAN,2010,23.309520547945205,25.15,33.75
2043,PAKISTAN,2011,22.889589041095864,25.299999999999997,32.85
2044,PAKISTAN,2012,22.83968579234972,24.85,36.2
2045,PAKISTAN,2013,23.007328767123266,24.85,34.95
2046,PAKISTAN,2014,22.710851648351618,24.65,33.8
2047,PAKISTAN,2015,23.003502747252735,25.1,34.85
2048,PAKISTAN,2016,23.48037190082642,25.4,33.1
2049,PAKISTAN,2017,23.246296296296286,25.6,34.55
2050,PAKISTAN,2018,23.48850415512464,25.599999999999998,35.65
2051,PAKISTAN,2019,22.304672897196276,23.5,33.15
2052,PAKISTAN,2020,19.547892720306518,19.75,30.299999999999997
2053,PANAMA,1995,24.893561643835632,24.85,28.0
2054,PANAMA,1996,24.710928961748618,24.625,27.6
2055,PANAMA,1997,25.926438356164372,25.950000000000003,28.549999999999997
2056,PANAMA,1998,26.12049861495844,26.0,29.049999999999997
2057,PANAMA,1999,25.417170329670302,25.35,28.5
2058,PANAMA,2000,25.63019125683059,25.6,27.950000000000003
2059,PANAMA,2001,25.1775482093664,25.1,27.799999999999997
2060,PANAMA,2002,26.088750000000008,26.049999999999997,28.85
2061,PANAMA,2003,26.051523545706377,26.0,28.85
2062,PANAMA,2004,25.907381615598887,25.85,29.6
2063,PANAMA,2005,25.45013736263735,25.450000000000003,28.0
2064,PANAMA,2006,25.219390581717455,25.25,28.549999999999997
2065,PANAMA,2007,25.450416666666666,25.35,28.549999999999997
2066,PANAMA,2008,25.234776536312825,25.15,30.299999999999997
2067,PANAMA,2009,25.60906593406596,25.549999999999997,28.65
2068,PANAMA,2010,25.579889807162544,25.5,28.700000000000003
2069,PANAMA,2011,25.066712328767114,25.049999999999997,27.799999999999997
2070,PANAMA,2012,25.4662568306011,25.4,28.299999999999997
2071,PANAMA,2013,25.67499999999999,25.549999999999997,30.25
2072,PANAMA,2014,25.77782369146005,25.700000000000003,30.15
2073,PANAMA,2015,26.2112188365651,26.1,30.049999999999997
2074,PANAMA,2016,25.505972222222216,25.450000000000003,28.6
2075,PANAMA,2017,25.137465564738292,25.1,29.15
2076,PANAMA,2018,24.947771587743716,24.950000000000003,27.25
2077,PANAMA,2019,25.30278551532033,25.299999999999997,27.6
2078,PANAMA,2020,25.94701492537314,25.974999999999998,28.9
2079,PERU,1995,18.372054794520547,18.0,24.200000000000003
2080,PERU,1996,17.540300546448087,17.099999999999998,22.6
2081,PERU,1997,20.965479452054772,20.9,24.799999999999997
2082,PERU,1998,19.751108033241007,18.799999999999997,25.9
2083,PERU,1999,18.37527472527472,17.9,24.1
2084,PERU,2000,17.85095890410958,17.1,23.299999999999997
2085,PERU,2001,17.58457300275482,16.85,23.9
2086,PERU,2002,18.111805555555552,17.75,23.5
2087,PERU,2003,17.865607734806627,17.549999999999997,22.799999999999997
2088,PERU,2004,18.28934426229508,17.675,23.200000000000003
2089,PERU,2005,18.153972602739728,17.450000000000003,23.4
2090,PERU,2006,18.70109589041095,18.200000000000003,23.200000000000003
2091,PERU,2007,17.71662087912089,16.75,23.799999999999997
2092,PERU,2008,18.738873626373614,17.9,23.950000000000003
2093,PERU,2009,18.872939560439548,18.25,23.299999999999997
2094,PERU,2010,18.329589041095886,17.9,23.85
2095,PERU,2011,18.48863013698631,18.65,23.4
2096,PERU,2012,19.23647540983606,19.225,23.85
2097,PERU,2013,18.078219178082193,17.6,24.85
2098,PERU,2014,18.767582417582435,19.0,23.15
2099,PERU,2015,19.80854037267081,19.875,24.950000000000003
2100,PHILIPPINES,1995,25.28369863013698,25.15,28.799999999999997
2101,PHILIPPINES,1996,25.680464480874296,25.875,28.85
2102,PHILIPPINES,1997,25.892739726027408,26.0,29.1
2103,PHILIPPINES,1998,26.589722222222203,26.6,29.6
2104,PHILIPPINES,1999,25.71955922865013,25.75,28.549999999999997
2105,PHILIPPINES,2000,25.952185792349717,26.025,29.700000000000003
2106,PHILIPPINES,2001,26.160743801652895,26.15,29.549999999999997
2107,PHILIPPINES,2002,26.02652777777781,26.075,29.5
2108,PHILIPPINES,2003,26.026933701657462,25.950000000000003,29.549999999999997
2109,PHILIPPINES,2004,26.028825136612006,25.9,29.65
2110,PHILIPPINES,2005,26.08739726027396,26.15,29.700000000000003
2111,PHILIPPINES,2006,26.180410958904105,26.15,30.049999999999997
2112,PHILIPPINES,2007,26.283791208791197,26.15,29.549999999999997
2113,PHILIPPINES,2008,25.974242424242398,26.0,28.65
2114,PHILIPPINES,2009,25.832692307692287,25.950000000000003,28.6
2115,PHILIPPINES,2010,26.639863013698644,26.549999999999997,30.1
2116,PHILIPPINES,2011,25.914657534246572,25.950000000000003,29.299999999999997
2117,PHILIPPINES,2012,26.20491803278689,26.200000000000003,29.200000000000003
2118,PHILIPPINES,2013,26.380494505494497,26.25,29.5
2119,PHILIPPINES,2014,26.28484848484851,26.200000000000003,30.950000000000003
2120,PHILIPPINES,2015,26.50741758241758,26.700000000000003,29.85
2121,PHILIPPINES,2016,26.829143646408824,26.799999999999997,30.0
2122,PHILIPPINES,2017,26.551232876712344,26.6,29.6
2123,PHILIPPINES,2018,26.538055555555562,26.4,30.700000000000003
2124,PHILIPPINES,2019,26.740668523676874,26.700000000000003,29.85
2125,PHILIPPINES,2020,26.907835820895524,26.625,30.950000000000003
2126,POLAND,1995,8.453972602739729,7.850000000000001,23.549999999999997
2127,POLAND,1996,7.196174863387981,9.05,23.65
2128,POLAND,1997,8.127260273972594,8.2,24.549999999999997
2129,POLAND,1998,8.500277008310238,9.100000000000001,24.4
2130,POLAND,1999,9.226785714285711,9.674999999999999,24.5
2131,POLAND,2000,9.686475409836063,10.149999999999999,25.1
2132,POLAND,2001,8.549589041095887,9.25,25.1
2133,POLAND,2002,9.285180055401662,9.25,24.5
2134,POLAND,2003,8.534109589041096,8.95,23.0
2135,POLAND,2004,8.619125683060112,9.75,23.0
2136,POLAND,2005,8.800684931506852,9.100000000000001,24.049999999999997
2137,POLAND,2006,9.141369863013699,10.5,25.549999999999997
2138,POLAND,2007,9.763461538461538,9.525,25.950000000000003
2139,POLAND,2008,9.857005494505492,9.350000000000001,22.35
2140,POLAND,2009,8.92005494505494,9.2,24.25
2141,POLAND,2010,8.167808219178083,8.95,27.049999999999997
2142,POLAND,2011,9.184109589041096,9.2,23.200000000000003
2143,POLAND,2012,8.83005464480874,9.25,24.9
2144,POLAND,2013,9.006027397260276,9.25,27.1
2145,POLAND,2014,9.806318681318682,10.475,23.700000000000003
2146,POLAND,2015,10.49793956043956,9.8,27.200000000000003
2147,POLAND,2016,9.93273480662983,8.55,25.9
2148,POLAND,2017,9.603287671232884,9.3,25.549999999999997
2149,POLAND,2018,10.648753462603876,11.850000000000001,25.200000000000003
2150,POLAND,2019,10.922701949860716,10.55,26.75
2151,POLAND,2020,6.298880597014925,5.75,16.75
2152,PORTUGAL,1995,17.19561643835618,17.65,29.15
2153,PORTUGAL,1996,16.423360655737717,15.9,27.200000000000003
2154,PORTUGAL,1997,17.40013736263737,17.65,27.5
2155,PORTUGAL,1998,16.8733983286908,16.7,28.75
2156,PORTUGAL,1999,16.63512396694215,16.7,27.4
2157,PORTUGAL,2000,16.138251366120226,15.600000000000001,27.549999999999997
2158,PORTUGAL,2001,16.109589041095894,15.75,27.4
2159,PORTUGAL,2002,16.16038781163436,15.95,27.450000000000003
2160,PORTUGAL,2003,16.529178082191766,15.75,30.35
2161,PORTUGAL,2004,16.327808219178085,15.45,29.1
2162,PORTUGAL,2005,16.368269230769243,16.450000000000003,29.6
2163,PORTUGAL,2006,16.748763736263733,17.175,28.700000000000003
2164,PORTUGAL,2007,16.222099447513813,16.25,29.75
2165,PORTUGAL,2008,16.161917808219172,15.3,24.799999999999997
2166,PORTUGAL,2009,17.04024725274726,17.025,27.6
2167,PORTUGAL,2010,16.59013698630136,16.4,30.4
2168,PORTUGAL,2011,16.66662087912088,17.349999999999998,26.6
2169,PORTUGAL,2012,15.524520547945203,14.899999999999999,28.549999999999997
2170,PORTUGAL,2013,15.695592286501386,14.95,28.6
2171,PORTUGAL,2014,15.890521978021981,15.875,26.549999999999997
2172,PORTUGAL,2015,16.059917355371887,16.15,26.299999999999997
2173,PORTUGAL,2016,16.11671270718234,15.149999999999999,29.049999999999997
2174,PORTUGAL,2017,16.41534246575342,16.95,29.15
2175,PORTUGAL,2018,15.672991689750699,14.899999999999999,33.15
2176,PORTUGAL,2019,15.970055710306406,15.649999999999999,26.5
2177,PORTUGAL,2020,13.225187969924821,13.5,20.15
2178,QATAR,1995,25.326712328767123,26.1,35.4
2179,QATAR,1996,25.763736263736252,25.925,37.15
2180,QATAR,1997,25.346143250688684,25.65,36.55
2181,QATAR,1998,26.53891966759004,27.0,37.45
2182,QATAR,1999,26.71016483516484,27.925,37.1
2183,QATAR,2000,26.134426229508176,27.625,36.75
2184,QATAR,2001,26.49342465753424,27.799999999999997,37.0
2185,QATAR,2002,26.346537396121864,27.65,37.55
2186,QATAR,2003,26.384794520547953,27.15,37.55
2187,QATAR,2004,26.357377049180325,27.2,36.65
2188,QATAR,2005,26.17849315068493,26.6,36.75
2189,QATAR,2006,26.39808219178081,28.299999999999997,36.15
2190,QATAR,2007,26.45865384615386,28.125,36.55
2191,QATAR,2008,26.264560439560416,27.700000000000003,36.95
2192,QATAR,2009,26.6269230769231,27.65,38.4
2193,QATAR,2010,27.226301369863023,27.65,39.0
2194,QATAR,2011,26.662876712328764,27.200000000000003,37.95
2195,QATAR,2012,26.899590163934413,28.450000000000003,38.2
2196,QATAR,2013,26.633698630136998,26.700000000000003,36.45
2197,QATAR,2014,27.00384615384615,29.025,37.9
2198,QATAR,2015,27.155662983425415,28.925,38.5
2199,QATAR,2016,27.015469613259665,27.425,38.4
2200,QATAR,2017,27.184383561643813,28.700000000000003,39.25
2201,QATAR,2018,27.45958333333335,27.875,38.4
2202,QATAR,2019,27.200278551532048,28.4,38.9
2203,QATAR,2020,21.81007462686567,20.8,31.700000000000003
2204,ROMANIA,1995,10.504109589041091,11.399999999999999,23.75
2205,ROMANIA,1996,10.217896174863386,11.174999999999999,27.4
2206,ROMANIA,1997,10.17328767123287,9.649999999999999,26.35
2207,ROMANIA,1998,10.924723756906067,12.15,27.75
2208,ROMANIA,1999,11.658379120879113,11.575,26.450000000000003
2209,ROMANIA,2000,11.913797814207657,12.05,30.700000000000003
2210,ROMANIA,2001,11.493972602739731,12.399999999999999,26.5
2211,ROMANIA,2002,11.419113573407202,11.55,28.950000000000003
2212,ROMANIA,2003,10.969917582417589,10.925,27.25
2213,ROMANIA,2004,10.95901639344262,12.399999999999999,25.25
2214,ROMANIA,2005,10.745479452054795,12.05,25.700000000000003
2215,ROMANIA,2006,11.224931506849316,12.0,26.15
2216,ROMANIA,2007,12.361950549450556,12.149999999999999,28.799999999999997
2217,ROMANIA,2008,11.80796703296702,12.175,26.6
2218,ROMANIA,2009,11.887225274725274,12.3,26.299999999999997
2219,ROMANIA,2010,11.392739726027402,11.850000000000001,27.35
2220,ROMANIA,2011,11.015205479452051,10.350000000000001,25.950000000000003
2221,ROMANIA,2012,11.87923497267759,13.25,29.15
2222,ROMANIA,2013,11.799178082191778,12.7,26.200000000000003
2223,ROMANIA,2014,11.614148351648339,12.2,26.1
2224,ROMANIA,2015,12.265384615384617,11.549999999999999,27.25
2225,ROMANIA,2016,11.851243093922658,11.75,26.85
2226,ROMANIA,2017,11.699863013698627,11.7,27.85
2227,ROMANIA,2018,12.26643646408841,14.325000000000001,25.65
2228,ROMANIA,2019,12.79247910863509,13.0,25.6
2229,ROMANIA,2020,7.8705223880597,7.725,20.799999999999997
2230,RUSSIA,1995,9.406215469613267,10.2,29.25
2231,RUSSIA,1996,9.110136986301377,8.95,29.35
2232,RUSSIA,1997,8.711575342465762,7.5,28.5
2233,RUSSIA,1998,9.20547091412743,10.125,30.200000000000003
2234,RUSSIA,1999,9.755219780219765,9.4,30.9
2235,RUSSIA,2000,9.507240437158472,9.55,30.549999999999997
2236,RUSSIA,2001,9.282054794520546,10.225,30.5
2237,RUSSIA,2002,8.738919667590027,9.375,27.65
2238,RUSSIA,2003,8.941126543209878,10.25,29.549999999999997
2239,RUSSIA,2004,5.74467213114754,5.775,22.35
2240,RUSSIA,2005,6.046849315068489,7.199999999999999,23.0
2241,RUSSIA,2006,5.491506849315068,6.300000000000001,23.299999999999997
2242,RUSSIA,2007,6.94821428571428,6.625,24.5
2243,RUSSIA,2008,7.089148351648354,7.15,24.35
2244,RUSSIA,2009,6.259340659340661,6.050000000000001,22.35
2245,RUSSIA,2010,6.729726027397271,7.100000000000001,28.65
2246,RUSSIA,2011,6.711095890410965,5.75,26.1
2247,RUSSIA,2012,5.813797814207646,7.449999999999999,24.1
2248,RUSSIA,2013,6.66301369863014,6.100000000000001,24.5
2249,RUSSIA,2014,6.8546703296703395,6.225,24.75
2250,RUSSIA,2015,7.322939560439563,5.525,22.700000000000003
2251,RUSSIA,2016,6.568232044198891,5.375,24.049999999999997
2252,RUSSIA,2017,6.2353424657534235,4.600000000000001,23.25
2253,RUSSIA,2018,6.544305555555554,7.425000000000001,23.25
2254,RUSSIA,2019,7.598328690807803,7.199999999999999,23.549999999999997
2255,RUSSIA,2020,3.3914179104477618,2.75,15.75
2256,SAUDI ARABIA,1995,24.269726027397283,25.35,36.2
2257,SAUDI ARABIA,1996,24.774862637362617,24.525,36.35
2258,SAUDI ARABIA,1997,24.205753424657527,24.675,35.6
2259,SAUDI ARABIA,1998,25.361149584487556,25.549999999999997,37.5
2260,SAUDI ARABIA,1999,25.49429945054946,26.700000000000003,36.7
2261,SAUDI ARABIA,2000,24.963797814207666,26.6,36.5
2262,SAUDI ARABIA,2001,25.139643347050743,26.1,36.75
2263,SAUDI ARABIA,2002,24.824515235457053,25.925,37.9
2264,SAUDI ARABIA,2003,24.98299039780522,25.75,36.6
2265,SAUDI ARABIA,2004,24.770150273224058,25.625,35.15
2266,SAUDI ARABIA,2005,24.82068493150683,25.450000000000003,36.35
2267,SAUDI ARABIA,2006,25.220616438356178,27.075,37.4
2268,SAUDI ARABIA,2007,25.378090659340685,26.7,37.35
2269,SAUDI ARABIA,2008,25.17156593406593,26.450000000000003,36.75
2270,SAUDI ARABIA,2009,25.514079670329654,26.25,37.65
2271,SAUDI ARABIA,2010,25.684589041095876,25.85,36.85
2272,SAUDI ARABIA,2011,24.82163461538463,25.450000000000003,37.2
2273,SAUDI ARABIA,2012,25.103310344827594,25.65,37.4
2274,SAUDI ARABIA,2013,24.895958904109587,25.1,36.9
2275,SAUDI ARABIA,2014,25.34019337016574,27.475,36.45
2276,SAUDI ARABIA,2015,26.264684813753576,28.35,38.6
2277,SAUDI ARABIA,2016,25.369129834254114,25.675,38.9
2278,SAUDI ARABIA,2017,25.71146978021979,27.625,38.25
2279,SAUDI ARABIA,2018,26.024236111111076,26.6,38.0
2280,SAUDI ARABIA,2019,25.831963788300857,26.675,37.85
2281,SAUDI ARABIA,2020,20.48876404494382,20.549999999999997,31.65
2282,SENEGAL,1995,22.91150684931507,23.049999999999997,27.4
2283,SENEGAL,1996,22.86967213114754,23.1,26.700000000000003
2284,SENEGAL,1997,23.390109890109894,23.9,27.799999999999997
2285,SENEGAL,1998,23.526315789473678,23.450000000000003,28.0
2286,SENEGAL,1999,22.4858126721763,23.200000000000003,26.85
2287,SENEGAL,2000,22.795867768595045,23.299999999999997,26.9
2288,SENEGAL,2001,23.465205479452063,24.200000000000003,27.65
2289,SENEGAL,2002,22.96913407821229,23.15,27.4
2290,SENEGAL,2003,22.971917808219157,23.35,27.0
2291,SENEGAL,2004,23.087158469945358,23.200000000000003,27.5
2292,SENEGAL,2005,23.67684931506848,24.5,27.6
2293,SENEGAL,2006,23.150684931506856,23.85,27.9
2294,SENEGAL,2007,23.13447802197802,23.049999999999997,28.5
2295,SENEGAL,2008,23.571428571428562,23.675,27.25
2296,SENEGAL,2009,22.8276098901099,23.525,27.9
2297,SENEGAL,2010,23.93616438356166,24.299999999999997,27.299999999999997
2298,SENEGAL,2011,23.282191780821936,23.549999999999997,28.15
2299,SENEGAL,2012,23.181010928961744,23.5,27.5
2300,SENEGAL,2013,23.290410958904104,23.950000000000003,27.450000000000003
2301,SENEGAL,2014,23.02678571428572,23.700000000000003,27.799999999999997
2302,SENEGAL,2015,23.301373626373593,24.0,28.049999999999997
2303,SENEGAL,2016,23.4042817679558,23.950000000000003,27.549999999999997
2304,SENEGAL,2017,23.645890410958913,24.450000000000003,28.5
2305,SENEGAL,2018,22.495670391061438,22.425,27.5
2306,SENEGAL,2019,23.22353760445682,22.799999999999997,28.0
2307,SENEGAL,2020,21.80634328358207,21.825,27.299999999999997
2308,SERBIA-MONTENEGRO,1995,9.838324175824173,10.025,23.299999999999997
2309,SERBIA-MONTENEGRO,1996,9.669945355191262,9.600000000000001,24.15
2310,SERBIA-MONTENEGRO,1997,9.513013698630147,8.45,24.049999999999997
2311,SERBIA-MONTENEGRO,1998,10.087396121883657,10.850000000000001,26.5
2312,SERBIA-MONTENEGRO,1999,6.787864077669904,5.85,29.799999999999997
2313,SERBIA-MONTENEGRO,2000,10.978005464480878,12.6,29.15
2314,SERBIA-MONTENEGRO,2001,11.162222222222217,12.399999999999999,26.4
2315,SERBIA-MONTENEGRO,2002,11.543502824858754,12.149999999999999,27.1
2316,SERBIA-MONTENEGRO,2003,11.524931506849308,11.100000000000001,27.5
2317,SERBIA-MONTENEGRO,2004,6.357500000000002,7.4,17.549999999999997
2318,SIERRA LEONE,1995,26.468000000000007,26.799999999999997,28.700000000000003
2319,SIERRA LEONE,1996,25.675294117647066,25.65,28.450000000000003
2320,SIERRA LEONE,1997,26.206666666666667,26.450000000000003,28.200000000000003
2321,SIERRA LEONE,1998,,,
2322,SIERRA LEONE,1999,,,
2323,SIERRA LEONE,2000,,,
2324,SIERRA LEONE,2001,,,
2325,SIERRA LEONE,2002,25.94090909090909,25.65,28.9
2326,SIERRA LEONE,2003,25.606360946745575,25.65,28.450000000000003
2327,SIERRA LEONE,2004,25.9291304347826,26.0,29.35
2328,SIERRA LEONE,2005,26.027831715210347,26.200000000000003,28.549999999999997
2329,SIERRA LEONE,2006,25.960280373831775,26.200000000000003,29.200000000000003
2330,SIERRA LEONE,2007,25.762147887323955,25.950000000000003,28.65
2331,SIERRA LEONE,2008,25.97986577181207,26.200000000000003,28.25
2332,SIERRA LEONE,2009,25.499522292993625,25.65,28.299999999999997
2333,SIERRA LEONE,2010,26.254166666666663,26.299999999999997,29.35
2334,SIERRA LEONE,2011,25.638888888888886,25.75,28.35
2335,SINGAPORE,1995,25.878082191780837,25.85,28.4
2336,SINGAPORE,1996,25.818579234972663,25.725,28.25
2337,SINGAPORE,1997,26.48041095890411,26.6,28.700000000000003
2338,SINGAPORE,1998,26.560110803324065,26.65,29.25
2339,SINGAPORE,1999,25.80164835164836,25.75,28.799999999999997
2340,SINGAPORE,2000,25.78702185792351,25.75,28.549999999999997
2341,SINGAPORE,2001,25.85424657534247,25.85,28.25
2342,SINGAPORE,2002,26.302770083102516,26.35,28.6
2343,SINGAPORE,2003,26.038186813186822,26.0,28.450000000000003
2344,SINGAPORE,2004,26.119945355191284,26.1,28.5
2345,SINGAPORE,2005,26.256849315068507,26.299999999999997,28.700000000000003
2346,SINGAPORE,2006,26.021643835616434,26.15,27.799999999999997
2347,SINGAPORE,2007,25.82967032967032,25.85,28.049999999999997
2348,SINGAPORE,2008,25.780684931506837,25.75,28.0
2349,SINGAPORE,2009,26.18887362637361,26.200000000000003,28.549999999999997
2350,SINGAPORE,2010,26.338082191780806,26.4,28.549999999999997
2351,SINGAPORE,2011,25.876849315068498,25.950000000000003,28.4
2352,SINGAPORE,2012,25.85396174863388,25.85,27.9
2353,SINGAPORE,2013,25.961369863013694,26.0,28.35
2354,SINGAPORE,2014,26.180769230769233,26.225,28.549999999999997
2355,SINGAPORE,2015,26.487362637362622,26.625,28.299999999999997
2356,SINGAPORE,2016,26.647651933701646,26.75,28.799999999999997
2357,SINGAPORE,2017,25.99410958904109,26.0,28.1
2358,SINGAPORE,2018,26.16772853185595,26.25,28.6
2359,SINGAPORE,2019,26.6607242339833,26.85,29.0
2360,SINGAPORE,2020,26.5294776119403,26.5,28.700000000000003
2361,SLOVAKIA,1995,10.319726027397262,10.7,24.85
2362,SLOVAKIA,1996,9.182377049180326,10.875,24.35
2363,SLOVAKIA,1997,10.050136986301368,9.95,24.35
